,user,futureSelf,goal,conversation_level,profile,age,timezone,chatnumber,date,program,dialogueId,messageId,timestamp,phase,interaction,user_status,start_mood,member,user_assigned_ratings,textfull,botresponse,botquestion,user_assigned_feedback
10,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,1LVJxsiJCtmpu6n5tMjB,2022-09-13 02:58:21+00:00,general,app,active,,user,,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",,,
11,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,rJC0ooyaHcjFX0gJvvhp,2022-09-13 02:58:36+00:00,general,app,active,,user,,I want to improve Overcome Setbacks,,,
12,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,MMtOt3QN6zVk39iVxPUR,2022-09-13 02:58:37+00:00,general,app,active,,user,,I want to improve Developing Skills,,,
13,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,bWTSPZoI0VJPBtVfpZRs,2022-09-13 02:58:57+00:00,general,app,active,,user,,I want to improve Focus,,,
14,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,ELzyOsh8l56pX0jbvTUs,2022-09-13 02:59:05+00:00,general,app,active,,user,,I want to improve Self-Appreciation,,,
15,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,vdU1ZA8j8VXDp0Gid5kY,2022-09-13 02:59:43+00:00,general,app,active,,user,,I want to improve Clear Messages,,,
16,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,EJ6vM07Xy1uGvAoClhzk,2022-09-13 02:59:47+00:00,general,app,active,,user,,I want to start with ideas,,,
17,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,4vi4c97p9TRoUkqzvDtL,2022-09-13 02:59:51+00:00,general,app,active,,user,,I'm ready for AI coaching,,,
18,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,FKnUVoInpiNZI8BvsCtk,2022-09-13 02:59:51+00:00,general,app,active,,user,,I want to start with I am ready,,,
19,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,iaejx5zfz3AGq3EwaJiZ,2022-09-14 11:12:31.487000+00:00,general,chat,active,good,coach,,What is the level of motivation you have to make your life meaningful?,What is the level of motivation you have to make your life meaningful?,,
20,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,5ApTpDk8hphMzbjMzkUa,2022-09-14 11:12:43.355000+00:00,reflection,chat,active,good,user,,good,,,
21,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,JZniK2wL5KaaDvAfCgrj,2022-09-14 11:12:44.651000+00:00,reflection,chat,active,good,coach,up,"Your day sounds promising! Positive change means making subtle shifts to the way we think, the way we feel, and to the things we do.  I will ask you several inspiring questions to help you break unhelpful cycles, leave the comfort zone, and succeed like never before. I would love to interact with you every morning and evening to help you make the maximum progress possible. In your opinion, what motivates and energizes people the most?",Your day sounds promising!,"Positive change means making subtle shifts to the way we think, the way we feel, and to the things we do.  I will ask you several inspiring questions to help you break unhelpful cycles, leave the comfort zone, and succeed like never before. I would love to interact with you every morning and evening to help you make the maximum progress possible. In your opinion, what motivates and energizes people the most?",
22,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,personal_purpose,FxNLfOxb8CfEO3kslAcn,3bOMBxA8s3BgWp7sYguf,2022-09-14 11:13:15.564000+00:00,reflection,chat,active,good,user,,Having exciting goals is motivating.,,,
23,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,vba4cvFpou2QNdCG9oX1,2022-09-14 11:13:17.327000+00:00,reflection,chat,active,good,coach,up,"Success is about being happy with an outcome and doing something well.  I love your mindset. ✨ Within five minutes, this chat will take you through three stages: Daily mindset, awareness, and activities.  I'm happy to say that we are now in the main phase of our chat. My role is to coach you to greatness, so with your permission, I will ask you some exciting and challenging questions related to 'Self-Appreciation'.  When have you recently felt like a good person?",Success is about being happy with an outcome and doing something well. ,"I love your mindset. ✨ Within five minutes, this chat will take you through three stages: Daily mindset, awareness, and activities.  I'm happy to say that we are now in the main phase of our chat. My role is to coach you to greatness, so with your permission, I will ask you some exciting and challenging questions related to 'Self-Appreciation'.  When have you recently felt like a good person?",
24,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,YtlJf4NltE41292yegrF,2022-09-14 11:14:41.336000+00:00,reflection,chat,active,good,user,,When I completed lots of tasks on Monday,,,
25,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,Um3faaK5N2nqMsjVDQ5m,2022-09-14 11:14:44.466000+00:00,reflection,chat,active,good,coach,up,"You are very productive.  Intentionally, I will not go into too much detail on each topic, instead I will facilitate daily micro sessions. Let's end the awareness phase here, so we can talk about activities for a moment.  Let's look into your activities.  Do you want to set daily actions and intentions in your 'Self-Appreciation' with me?",You are very productive. ,"Intentionally, I will not go into too much detail on each topic, instead I will facilitate daily micro sessions. Let's end the awareness phase here, so we can talk about activities for a moment.  Let's look into your activities.  Do you want to set daily actions and intentions in your 'Self-Appreciation' with me?",
26,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,1AdqZsEV1r9AmOF4yFfH,2022-09-14 11:15:04.450000+00:00,reflection,chat,active,good,user,,Sure,,,
27,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,A4CtrWjgZQ1HyIrXUvTM,2022-09-14 11:15:05.724000+00:00,reflection,chat,active,good,coach,up,Noted.  In which situations could you be kinder to yourself?,Noted. ,In which situations could you be kinder to yourself?,
28,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,a13oJzYPFIztKadLybDw,2022-09-14 11:15:12.642000+00:00,reflection,chat,active,good,user,,I could be kinder to myself when facing challenges at work,,,
29,dOCd32pKBKfY2Nyii6c13gOOlKJ3,The Creative,"I aim to be an empathic, expressive, and positive person who enhances the lives of others.",1,professional,19 to 99,Europe/London,1,2022-09-14 11:11:25.421000+00:00,self_appreciation,FxNLfOxb8CfEO3kslAcn,uxrgS7Ctp0t5zUtAPmMD,2022-09-14 11:15:14.306000+00:00,reflection,chat,inactive,good,coach,,"We all deserve to love our work, and this is only possible when we feel comfortable in our workplace and connected to our colleagues.  Got you, Chris.  Then let's get right to your priorities.  Do you need any preparation to bring your plans into action today? What are these?","We all deserve to love our work, and this is only possible when we feel comfortable in our workplace and connected to our colleagues. ","Got you, Chris.  Then let's get right to your priorities.  Do you need any preparation to bring your plans into action today? What are these?",
30,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,5dlonozSxO1x6v9JDU5O,2023-01-10 22:28:07+00:00,general,app,active,,user,,I want to start with I am ready,,,
31,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,building_relationships,rjbxDGOd30t3pfOblEqD,sa17805NEnFok1Z5Rc1V,2023-01-10 22:28:12+00:00,general,app,active,,user,,I want to start with people,,,
32,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,0PIQ47Nf9kmTdoRir5zz,2023-01-10 22:28:15+00:00,general,app,active,,user,,I want to improve Focus,,,
33,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,building_relationships,rjbxDGOd30t3pfOblEqD,joD7EoWmnimH4VXs8You,2023-01-10 22:28:23+00:00,general,app,active,,user,,"As a person, I want to have experiences, adventures and develop my network.",,,
34,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,tKnfbNObnoshMuqsXRQ1,2023-01-10 22:28:32+00:00,general,app,active,,user,,I want to improve Open Mind,,,
35,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,courage,rjbxDGOd30t3pfOblEqD,Nm67u8ZlSvfyx0oWtbCC,2023-01-10 22:28:47+00:00,general,app,active,,user,,I want to improve Confidence,,,
36,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,4bVnaIUvMhUEzZBWXwLE,2023-01-10 22:29:04+00:00,general,app,active,,user,,I want a reflective AI chat,,,
37,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,strategic_thinking,rjbxDGOd30t3pfOblEqD,VGgnMAZ0w5HkOUp8oZrp,2023-01-10 22:29:12+00:00,general,app,active,,user,,Meaning. I want to sharpen my ability to think and make decisions.,,,
38,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,8O9IHWeNXxcCOIjW6u7i,2023-01-10 22:29:14+00:00,general,app,active,,user,,Personal Purpose,,,
39,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,courage,rjbxDGOd30t3pfOblEqD,MQ7c1yNTQCH8qP9xAjKG,2023-01-10 22:29:43+00:00,general,app,active,,user,,I want to improve Confidence,,,
40,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,8OL3u63UDy1e5i7LX8Hu,2023-01-12 07:39:33.235000+00:00,general,chat,active,bad,coach,up,Nice to meet you in the mindset chat. 😊 What’s the vibe today?,Nice to meet you in the mindset chat. 😊,What’s the vibe today?,
41,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,continuous_learning,rjbxDGOd30t3pfOblEqD,RztAHNFIZFzQIw5fQnKB,2023-01-12 07:43:28.629000+00:00,reflection,chat,active,bad,user,,so so,,,
42,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,HECkaXZyRGBCSdVmxapf,2023-01-12 07:43:31.496000+00:00,reflection,chat,active,bad,coach,up,"You started the day slowly, but it's just the start of the day. Let’s start the first half of our day with a mindset question. You are free to say whatever you like, as our conversation is anonymous and safe. Could you please describe your typical day?","You started the day slowly, but it's just the start of the day.","Let’s start the first half of our day with a mindset question. You are free to say whatever you like, as our conversation is anonymous and safe. Could you please describe your typical day?",
43,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,4d0oBOiAfEyTlzxSh3EF,2023-01-12 07:43:54.097000+00:00,reflection,chat,active,bad,user,,Nothing special,,,
44,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,AeOxkCmC53L6xyyk0Sc6,2023-01-12 07:43:59.815000+00:00,reflection,chat,active,bad,coach,,"You never know what might come up later.  I'm here to help. Within five minutes, this chat will take you through three stages: Daily mindset, awareness, and activities.  We all need something to drive us to get up each morning! Let's explore what drives you right now!  Do you want to talk with me about ideas or your current challenges?",You never know what might come up later. ,"I'm here to help. Within five minutes, this chat will take you through three stages: Daily mindset, awareness, and activities.  We all need something to drive us to get up each morning! Let's explore what drives you right now!  Do you want to talk with me about ideas or your current challenges?",
45,dP2D4suJghhILWlrTRZ1NfFoXQQ2,The Networker,"As a person, I want to have experiences, adventures and develop my network.",1,professional,19 to 99,Asia/Calcutta,1,2023-01-12 07:38:21.278000+00:00,personal_purpose,rjbxDGOd30t3pfOblEqD,S9iLciBAZBuBovTdv5vx,2023-01-12 07:44:16.372000+00:00,reflection,chat,inactive,bad,user,,Next,,,
46,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,persuasion,DZDCBBynpWCvIxwfBp8q,mRwUdpHHbhDBZGxFgDEX,2023-03-23 02:58:20+00:00,general,app,active,,user,,I want to improve Persuasion,,,
47,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,strategic_thinking,DZDCBBynpWCvIxwfBp8q,rZmy7tu3Aa6AHOTj4U6K,2023-03-23 02:58:49+00:00,general,app,active,,user,,I want to become a visionary and innovative thinker.,,,
48,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,persuasion,DZDCBBynpWCvIxwfBp8q,jCvDe1A8T0D0N4UOdYuU,2023-03-23 02:58:54+00:00,general,app,active,,user,,I want to improve Persuasion,,,
49,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,persuasion,DZDCBBynpWCvIxwfBp8q,hLJoy7hgm25dxvho6ynl,2023-03-23 02:59:13+00:00,general,app,active,,user,,I want to improve Persuasion,,,
50,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,strategic_thinking,DZDCBBynpWCvIxwfBp8q,9VQwe5kwazfq1LI5Ofpf,2023-03-23 02:59:16+00:00,general,app,active,,user,,I want to start with I am ready,,,
51,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,mental_wellness,DZDCBBynpWCvIxwfBp8q,kUhFUdJkMYa6cavxn03e,2023-03-23 02:59:16+00:00,general,app,active,,user,,I'm ready Start reflection challenge,,,
52,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,focus,DZDCBBynpWCvIxwfBp8q,s15dYrjEDPDyoCAEHg35,2023-03-23 02:59:26+00:00,general,app,active,,user,,I want to start with tasks,,,
53,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,personal_purpose,DZDCBBynpWCvIxwfBp8q,sdYf42KCcmQgcaaDln6M,2023-03-24 12:56:31.152000+00:00,general,chat,active,good,coach,up,"This is a safe space, and our chat is anonymous. 🔏 Let's start with an easy question: What's the vibe?","This is a safe space, and our chat is anonymous. 🔏 Let's start with an easy question:",What's the vibe?,
54,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,open_mind,DZDCBBynpWCvIxwfBp8q,iW2KVwIcS4YCBKhvenVL,2023-03-24 12:56:39.216000+00:00,reflection,chat,active,good,user,,good,,,
55,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,personal_purpose,DZDCBBynpWCvIxwfBp8q,Y5OzXP1m8W8XWnBctzD4,2023-03-24 12:56:41.698000+00:00,reflection,chat,active,good,coach,up,"Your day sounds promising! I'm delighted to be your growth mindset coach and help you define each day what matters most through a series of powerful questions. As you reflect, you will gain crystal clarity on your goals and will stay laser-focused on achieving them. Today, if you were allowed one free wish, what would it be?",Your day sounds promising!,"I'm delighted to be your growth mindset coach and help you define each day what matters most through a series of powerful questions. As you reflect, you will gain crystal clarity on your goals and will stay laser-focused on achieving them. Today, if you were allowed one free wish, what would it be?",
56,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,career_change,DZDCBBynpWCvIxwfBp8q,SarawpKG8rmsQqWqZNF8,2023-03-24 13:03:49.993000+00:00,reflection,chat,active,good,user,,I want meaningful work and career success,,,
57,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,persuasion,DZDCBBynpWCvIxwfBp8q,gjqmnWTFjq7tRLsYzTA5,2023-03-24 13:04:02.746000+00:00,reflection,chat,active,good,coach,up,I am sure you can do the activities that will help you achieve your career goals.  What is most important to you when thinking about your career?,I am sure you can do the activities that will help you achieve your career goals. ,What is most important to you when thinking about your career?,
58,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,continuous_learning,DZDCBBynpWCvIxwfBp8q,wlasak5702AvzuWWaijE,2023-03-24 13:04:55.401000+00:00,reflection,chat,active,good,user,,Im after promotions as I would like to achieve a more senior leadership position. The pay increase that comes with that is grately appreciated too,,,
59,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,personal_purpose,DZDCBBynpWCvIxwfBp8q,odwaSs2sRQtXu89ESHnm,2023-03-24 13:05:50.126000+00:00,reflection,chat,active,good,user,,Retry Question,,,
60,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,personal_purpose,DZDCBBynpWCvIxwfBp8q,j0NVHljPbVW2XbUGZADb,2023-03-24 13:05:54.375000+00:00,reflection,chat,active,good,user,,Retry Question,,,
61,dPW6m85Uhgc6U4N9hkoJIauTe8D3,The Strategist,I want to become a visionary and innovative thinker.,1,professional,19 to 99,Europe/Berlin,1,2023-03-24 12:55:33.617000+00:00,persuasion,DZDCBBynpWCvIxwfBp8q,64MpVhxOYzbEqXyXyvKc,2023-03-24 13:06:04.720000+00:00,reflection,chat,active,good,coach,,I hear you. What else?,I hear you. What else? ,,
